Randleman,Randolph,Randleman,NC,27317,South
Frankfort,Will,Frankfort,IL,60423,Midwest
Lake Bluff,Lake,Lake Bluff,IL,60044,Midwest
Houston,Houston,Houston,TX,77278,South
New Brighton,Beaver,New Brighton,PA,15066,Northeast
Greenbelt,Prince George's,Greenbelt,MD,20771,South
Jewett,Cumberland,Jewett,IL,62436,Midwest
Kernville,Kern,Kernville,CA,93238,West
Washington,District of Columbia,Washington,DC,20510,South
Bevington,Madison,Bevington,IA,50033,Midwest
Ashland,Benton,Ashland,MS,38603,South
Mobile,Mobile,Mobile,AL,36609,South
Southbury,New Haven,Southbury,CT,6488,Northeast
Etowah,Henderson,Etowah,NC,28729,South
Veblen,Marshall,Veblen,SD,57270,Midwest
Palmdale,Los Angeles,Palmdale,CA,93591,West
Hackensack,Cass,Hackensack,MN,56452,Midwest
Lauderdale,Lauderdale,Lauderdale,MS,39335,South
Buffalo,Putnam,Buffalo,WV,25033,South
Saint Louis,St. Louis (city),Saint Louis,MO,63101,Midwest
Los Angeles,Los Angeles,Los Angeles,CA,90034,West
Elmwood Park,Bergen,Elmwood Park,NJ,7407,Northeast
Edgewater,Sawyer,Edgewater,WI,54834,Midwest
Albion,Cassia,Albion,ID,83311,West
Birmingham,Jefferson,Birmingham,AL,35235,South
Bixby,Iron,Bixby,MO,65439,Midwest
Passaic,Passaic,Passaic,NJ,7055,Northeast
Williamstown,Gloucester,Williamstown,NJ,8094,Northeast
Keewatin,Itasca,Keewatin,MN,55753,Midwest
San Francisco,San Francisco,San Francisco,CA,94134,West
Verona,Preble,Verona,OH,45378,Midwest
Kiamesha Lake,Sullivan,Kiamesha Lake,NY,12751,Northeast
Danville,Boyle,Danville,KY,40422,South
Walters,Cotton,Walters,OK,73572,South
Hooker,Texas,Hooker,OK,73945,South
South Egremont,Berkshire,South Egremont,MA,1258,Northeast
Tacoma,Pierce,Tacoma,WA,98401,West
Fort White,Columbia,Fort White,FL,32038,South
Maryland Line,Baltimore,Maryland Line,MD,21105,South
Staten Island,Richmond,Staten Island,NY,10311,Northeast
Geff,Wayne,Geff,IL,62842,Midwest
Killington,Rutland,Killington,VT,5751,Northeast
Wana,Monongalia,Wana,WV,26590,South
Yuma,Yuma,Yuma,AZ,85364,West
East Blue Hill,Hancock,East Blue Hill,ME,4629,Northeast
Otter,Powder River,Otter,MT,59062,West
Purdin,Linn,Purdin,MO,64674,Midwest
Upper Marlboro,Prince George's,Upper Marlboro,MD,20772,South
Cle Elum,Kittitas,Cle Elum,WA,98922,West
Novato,Marin,Novato,CA,94945,West
Pennsville,Pennsville,Pennsville,OH,43770,Midwest
Brooklyn,Kings,Brooklyn,NY,11235,Northeast
Rockton,Winnebago,Rockton,IL,61072,Midwest
Saxis,Accomack,Saxis,VA,23427,South
Conroe,Montgomery,Conroe,TX,77306,South
Pavillion,Fremont,Pavillion,WY,82523,West
Pensacola,Escambia,Pensacola,FL,32522,South
Salt Lake City,Salt Lake,Salt Lake City,UT,84185,West
Horsepen,Tazewell,Horsepen,VA,24619,South
Ludlow,Windsor,Ludlow,VT,5149,Northeast
Purdy,Barry,Purdy,MO,65734,Midwest
Madison,Dane,Madison,WI,53794,Midwest
Jeffersonville,Clark,Jeffersonville,IN,47144,Midwest
Clarksville,Clinton,Clarksville,OH,45113,Midwest
Clear Lake,Sherburne,Clear Lake,MN,55319,Midwest
Ladysmith,Caroline,Ladysmith,VA,22501,South
Remsen,Plymouth,Remsen,IA,51050,Midwest
Lawrenceville,Tioga,Lawrenceville,PA,16929,Northeast
Stuyvesant Falls,Columbia,Stuyvesant Falls,NY,12174,Northeast
Newton,Middlesex,Newton,MA,2165,Northeast
Schaumburg,Cook,Schaumburg,IL,60168,Midwest
Swamp Branch,Swamp Branch,Swamp Branch,KY,41258,South
McHenry,McHenry,McHenry,IL,60296,Midwest
Hickory Withe,Fayette,Hickory Withe,TN,38043,South
Holden,Logan,Holden,WV,25625,South
Round Rock,Williamson,Round Rock,TX,78681,South
Wister,Le Flore,Wister,OK,74966,South
Methuen,Essex,Methuen,MA,1844,Northeast
Allenport,Washington,Allenport,PA,15412,Northeast
Elgin,Erie,Elgin,PA,16413,Northeast
Swiftown,Leflore,Swiftown,MS,38959,South
Wallis,Austin,Wallis,TX,77485,South
Salter Path,Carteret,Salter Path,NC,28575,South
North Benton,Mahoning,North Benton,OH,44449,Midwest
Troy,Lincoln,Troy,MT,59935,West
Saratoga,Santa Clara,Saratoga,CA,95071,West
San Diego,San Diego,San Diego,CA,92179,West
Tenants Harbor,Knox,Tenants Harbor,ME,4860,Northeast
Houston,Harris,Houston,TX,77213,South
Clarkston,Cache,Clarkston,UT,84305,West
Lime Springs,Howard,Lime Springs,IA,52155,Midwest
Republic,Seneca,Republic,OH,44867,Midwest
Mukwonago,Waukesha,Mukwonago,WI,53149,Midwest
Gladstone,Nelson,Gladstone,VA,24553,South
Prescott,Yavapai,Prescott,AZ,86313,West
Kalamazoo,Kalamazoo,Kalamazoo,MI,49004,Midwest
Doyline,Webster,Doyline,LA,71023,South
Elgin,Union,Elgin,OR,97827,West
Santa Maria,Santa Barbara,Santa Maria,CA,93455,West
Burnwell,Burnwell,Burnwell,WV,25034,South
Cincinnati,Hamilton,Cincinnati,OH,45205,Midwest
Charlotte,Mecklenburg,Charlotte,NC,28270,South
Visalia,Visalia,Visalia,CA,93290,West
Cutten,Humboldt,Cutten,CA,95534,West
Ruby,Ulster,Ruby,NY,12475,Northeast
Rockfield,Rockfield,Rockfield,WI,53077,Midwest
New Hope,Madison,New Hope,AL,35760,South
Fruitland,Wicomico,Fruitland,MD,21826,South
Greensboro,Guilford,Greensboro,NC,27413,South
Hammond,Lake,Hammond,IN,46320,Midwest
Blodgett,Benton,Blodgett,OR,97326,West
Wichita Falls,Wichita,Wichita Falls,TX,76306,South
Tuleta,Bee,Tuleta,TX,78162,South
Lynnwood,Snohomish,Lynnwood,WA,98037,West
Guy,Faulkner,Guy,AR,72061,South
Foss,Washita,Foss,OK,73647,South
Bingham Canyon,Salt Lake,Bingham Canyon,UT,84006,West
Ovapa,Clay,Ovapa,WV,25150,South
Monterey Park,Los Angeles,Monterey Park,CA,91756,West
Middlesboro,Bell,Middlesboro,KY,40965,South
Palmer,Ellis,Palmer,TX,75152,South
Plato,Texas,Plato,MO,65552,Midwest
Kailua Kona,Hawaii,Kailua Kona,HI,96745,West
Trenton,Clinton,Trenton,IL,62293,Midwest
Orchard Hill,Spalding,Orchard Hill,GA,30266,South
Blue Gap,Navajo,Blue Gap,AZ,86520,West
Lenox,Berkshire,Lenox,MA,1240,Northeast
Jefferson,Park,Jefferson,CO,80456,West
Charleston,Kanawha,Charleston,WV,25323,South
Swengel,Union,Swengel,PA,17880,Northeast
Star,Montgomery,Star,NC,27356,South
Wildorado,Oldham,Wildorado,TX,79098,South
Costilla,Taos,Costilla,NM,87524,West
Aurora,Kane,Aurora,IL,60568,Midwest
Westport Point,Bristol,Westport Point,MA,2791,Northeast
Cimarron,Gray,Cimarron,KS,67835,Midwest
Hadley,Mercer,Hadley,PA,16130,Northeast
Jefferson,Worcester,Jefferson,MA,1522,Northeast
Sinton,San Patricio,Sinton,TX,78387,South
White Deer,Carson,White Deer,TX,79097,South
Levittown,Bucks,Levittown,PA,19057,Northeast
Sunbury,Gates,Sunbury,NC,27979,South
Poole,Webster,Poole,KY,42444,South
Crockett,Houston,Crockett,TX,75835,South
Ten Mile,Meigs,Ten Mile,TN,37880,South
Bishop Hill,Henry,Bishop Hill,IL,61419,Midwest
Montrose,Los Angeles,Montrose,CA,91021,West
Edmonton,Metcalfe,Edmonton,KY,42129,South
Byesville,Guernsey,Byesville,OH,43723,Midwest
Bowlus,Morrison,Bowlus,MN,56314,Midwest
Saint Charles,Madison,Saint Charles,IA,50240,Midwest
Marsing,Owyhee,Marsing,ID,83639,West
Sand Fork,Gilmer,Sand Fork,WV,26430,South
Arvada,Jefferson,Arvada,CO,80004,West
Hye,Blanco,Hye,TX,78635,South
Ashland,Boyd,Ashland,KY,41105,South
Vale,Malheur,Vale,OR,97918,West
Blountsville,Blount,Blountsville,AL,35031,South
Esko,Carlton,Esko,MN,55733,Midwest
Virginia,Gage,Virginia,NE,68458,Midwest
East Kingston,Rockingham,East Kingston,NH,3827,Northeast
Bell Buckle,Bedford,Bell Buckle,TN,37020,South
Odessa,Ector,Odessa,TX,79766,South
Elgin,Wabasha,Elgin,MN,55932,Midwest
Avenel,Avenel,Avenel,NJ,7098,Northeast
Sylvania,DeKalb,Sylvania,AL,35988,South
Glenwood,Sevier,Glenwood,UT,84730,West
Buffalo,Erie,Buffalo,NY,14216,Northeast
Centralia,Lewis,Centralia,WA,98531,West
North Concord,Essex,North Concord,VT,5858,Northeast
Spring Grove,Surry,Spring Grove,VA,23881,South
Kissee Mills,Taney,Kissee Mills,MO,65680,Midwest
Gresham,Multnomah,Gresham,OR,97080,West
Cookeville,Putnam,Cookeville,TN,38503,South
Mount Vernon,Lawrence,Mount Vernon,MO,65712,Midwest
Bryce Canyon,Garfield,Bryce Canyon,UT,84717,West
Lexington,Fayette,Lexington,KY,40585,South
Hinckley,DeKalb,Hinckley,IL,60520,Midwest
Robbinsville,Graham,Robbinsville,NC,28771,South
Bagley,Guthrie,Bagley,IA,50026,Midwest
Tacoma,Pierce,Tacoma,WA,98450,West
Virginia Beach,Virginia Beach (city),Virginia Beach,VA,23464,South
Atlanta,Fulton,Atlanta,GA,30381,South
Monticello,Drew,Monticello,AR,71657,South
Meckling,Clay,Meckling,SD,57044,Midwest
Reno,Washoe,Reno,NV,89511,West
Mayesville,Sumter,Mayesville,SC,29104,South
Eureka,Juab,Eureka,UT,84628,West
Westpoint,Lawrence,Westpoint,TN,38486,South
Bonfield,Kankakee,Bonfield,IL,60913,Midwest
Woburn,Middlesex,Woburn,MA,1808,Northeast
Plainwell,Allegan,Plainwell,MI,49080,Midwest
Houston,Harris,Houston,TX,77262,South
Stanford,McLean,Stanford,IL,61774,Midwest
Grand Rapids,Kent,Grand Rapids,MI,49503,Midwest
Benton Harbor,Berrien,Benton Harbor,MI,49023,Midwest
Indianapolis,Marion,Indianapolis,IN,46222,Midwest
Lawrence,Newton,Lawrence,MS,39336,South
Lincolndale,Westchester,Lincolndale,NY,10540,Northeast
Dorris,Siskiyou,Dorris,CA,96023,West
Columbus,Muscogee,Columbus,GA,31901,South
Monmouth,Warren,Monmouth,IL,61462,Midwest
Hico,Fayette,Hico,WV,25854,South
Richmond,Richmond (city),Richmond,VA,23285,South
Munger,Bay,Munger,MI,48747,Midwest
Fortson,Muscogee,Fortson,GA,31808,South
Houston,Harris,Houston,TX,77252,South
Cibecue,Navajo,Cibecue,AZ,85911,West
Poole,Webster,Poole,KY,42444,South
Concordia,Lafayette,Concordia,MO,64020,Midwest
Gans,Sequoyah,Gans,OK,74936,South
Fort Worth,Tarrant,Fort Worth,TX,76111,South
Stidham,McIntosh,Stidham,OK,74461,South
Sunbury,Northumberland,Sunbury,PA,17801,Northeast
Cleveland,Cuyahoga,Cleveland,OH,44110,Midwest
Cambridgeport,Windham,Cambridgeport,VT,5141,Northeast
Milford,Bracken,Milford,KY,41061,South
Barbeau,Chippewa,Barbeau,MI,49710,Midwest
Huntsville,Madison,Huntsville,AL,35894,South
Soap Lake,Grant,Soap Lake,WA,98851,West
West Bend,West Bend,West Bend,WI,53096,Midwest
Omaha,Douglas,Omaha,NE,68172,Midwest
Demorest,Habersham,Demorest,GA,30535,South
Bacova,Bath,Bacova,VA,24412,South
Kendall,Monroe,Kendall,WI,54638,Midwest
Sacramento,Sacramento,Sacramento,CA,95828,West
Watkinsville,Oconee,Watkinsville,GA,30677,South
Boyd,Carbon,Boyd,MT,59013,West
Rose,Wayne,Rose,NY,14542,Northeast
Higden,Cleburne,Higden,AR,72067,South
Salem,Marion,Salem,IL,62881,Midwest
Salem,Salem (city),Salem,VA,24157,South
Johnstown,Cambria,Johnstown,PA,15904,Northeast
Sulphur Springs,Hopkins,Sulphur Springs,TX,75482,South
Albuquerque,Bernalillo,Albuquerque,NM,87191,West
Congerville,Woodford,Congerville,IL,61729,Midwest
Waynesburg,Lincoln,Waynesburg,KY,40489,South
Montgomery Creek,Shasta,Montgomery Creek,CA,96065,West
Mangham,Richland,Mangham,LA,71259,South
Fallston,Cleveland,Fallston,NC,28042,South
Fort Worth,Tarrant,Fort Worth,TX,76191,South
Springfield,Hampden,Springfield,MA,1138,Northeast
Crozet,Albemarle,Crozet,VA,22932,South
Arlington Heights,Cook,Arlington Heights,IL,60006,Midwest
Rosemead,Los Angeles,Rosemead,CA,91772,West
Sayville,Suffolk,Sayville,NY,11782,Northeast
Milwaukee,Milwaukee,Milwaukee,WI,53278,Midwest
Pickens,Holmes,Pickens,MS,39146,South
Norwalk,Fairfield,Norwalk,CT,6856,Northeast
Lake Lynn,Fayette,Lake Lynn,PA,15451,Northeast
Nodaway,Adams,Nodaway,IA,50857,Midwest
Avon,Stearns,Avon,MN,56310,Midwest
Elverta,Sacramento,Elverta,CA,95626,West
Newport,Vermillion,Newport,IN,47966,Midwest
Tenino,Thurston,Tenino,WA,98589,West
Woodbridge,Prince William,Woodbridge,VA,22191,South
Fryburg,Clarion,Fryburg,PA,16326,Northeast
Chelsea,Tama,Chelsea,IA,52215,Midwest
East Alton,Madison,East Alton,IL,62024,Midwest
Charleston,Kanawha,Charleston,WV,25387,South
Van Nuys,Los Angeles,Van Nuys,CA,91411,West
Shannon City,Union,Shannon City,IA,50861,Midwest
Beach Haven,Ocean,Beach Haven,NJ,8008,Northeast
Saint Paul,Washington,Saint Paul,MN,55115,Midwest
Hopewell,Muskingum,Hopewell,OH,43746,Midwest
Lebanon,Linn,Lebanon,OR,97355,West
Princeton,Mercer,Princeton,NJ,8542,Northeast
Macon,Bibb,Macon,GA,31202,South
Washington,District of Columbia,Washington,DC,20221,South
Carter,Chouteau,Carter,MT,59420,West
Eunice,St. Landry,Eunice,LA,70535,South
Wendell,Gooding,Wendell,ID,83355,West
Midland,Midland,Midland,TX,79710,South
Peebles,Adams,Peebles,OH,45660,Midwest
Tampa,Hillsborough,Tampa,FL,33673,South
Lockney,Floyd,Lockney,TX,79241,South
Brunswick,Glynn,Brunswick,GA,31520,South
Rice,Ellis,Rice,TX,75155,South
Yale,St. Clair,Yale,MI,48097,Midwest
Harris,Sullivan,Harris,NY,12742,Northeast
Aurora,Arapahoe,Aurora,CO,80041,West
South Glastonbury,Hartford,South Glastonbury,CT,6073,Northeast
Latah,Spokane,Latah,WA,99018,West
San Antonio,Bexar,San Antonio,TX,78226,South
Reese Air Force Base,Reese Air Force Base,Reese Air Force Base,TX,79489,South
Hartland Four Corners,Windsor,Hartland Four Corners,VT,5049,Northeast
Buena Park,Orange,Buena Park,CA,90622,West
Miami,Miami-Dade,Miami,FL,33155,South
Shelton,Mason,Shelton,WA,98584,West
Ninnekah,Grady,Ninnekah,OK,73067,South
Muskego,Waukesha,Muskego,WI,53150,Midwest
Atlanta,Fulton,Atlanta,GA,30375,South
Perkins,Gilmer,Perkins,WV,26634,South
Colerain,Belmont,Colerain,OH,43916,Midwest
Evansville,Vanderburgh,Evansville,IN,47704,Midwest
Utica,Yankton,Utica,SD,57067,Midwest
Dumas,Moore,Dumas,TX,79029,South
Powderville,Powder River,Powderville,MT,59345,West
Hayesville,Keokuk,Hayesville,IA,52562,Midwest
Orlando,Orange,Orlando,FL,32827,South
Pittsburgh,Allegheny,Pittsburgh,PA,15202,Northeast
South Yarmouth,Barnstable,South Yarmouth,MA,2664,Northeast
Dallas,Dallas,Dallas,TX,75240,South
Los Angeles,Los Angeles,Los Angeles,CA,90041,West
Phoenix,Maricopa,Phoenix,AZ,85021,West
Labadie,Franklin,Labadie,MO,63055,Midwest
Portage,Kalamazoo,Portage,MI,49024,Midwest
Santa Barbara,Santa Barbara,Santa Barbara,CA,93109,West
Mount Vernon,Skagit,Mount Vernon,WA,98274,West
Killeen,Bell,Killeen,TX,76547,South
Shannon,Floyd,Shannon,GA,30172,South
Clemson,Pickens,Clemson,SC,29633,South
Saint Louis,St. Louis,Saint Louis,MO,63130,Midwest
Needles,San Bernardino,Needles,CA,92363,West
Newport,Lincoln,Newport,OR,97365,West
Pultneyville,Wayne,Pultneyville,NY,14538,Northeast
Saint Petersburg,Pinellas,Saint Petersburg,FL,33728,South
Houston,Harris,Houston,TX,77046,South
Angle Inlet,Lake of the Woods,Angle Inlet,MN,56711,Midwest
Houston,Harris,Houston,TX,77055,South
Sunset,St. Landry,Sunset,LA,70584,South
Kuttawa,Lyon,Kuttawa,KY,42055,South
Charlottesville,Hancock,Charlottesville,IN,46117,Midwest
San Juan Bautista,San Benito,San Juan Bautista,CA,95045,West
Jonesboro,Craighead,Jonesboro,AR,72403,South
Wallpack Center,Sussex,Wallpack Center,NJ,7881,Northeast
Maxatawny,Berks,Maxatawny,PA,19538,Northeast
Cleveland,Cuyahoga,Cleveland,OH,44198,Midwest
Frankfort,Spink,Frankfort,SD,57440,Midwest
Orange,Orange,Orange,VA,22960,South
Marcus,Cherokee,Marcus,IA,51035,Midwest
Houston,Harris,Houston,TX,77289,South
Rose Creek,Mower,Rose Creek,MN,55970,Midwest
Smithfield,Jefferson,Smithfield,OH,43948,Midwest
Springfield,Sangamon,Springfield,IL,62739,Midwest
Beaumont,Jefferson,Beaumont,TX,77703,South
Matawan,Monmouth,Matawan,NJ,7747,Northeast
De Smet,Kingsbury,De Smet,SD,57231,Midwest
Rocky Point,Pender,Rocky Point,NC,28457,South
Eldorado,Saline,Eldorado,IL,62930,Midwest
De Young,Elk,De Young,PA,16728,Northeast
Monroe City,Knox,Monroe City,IN,47557,Midwest
Cadiz,Trigg,Cadiz,KY,42211,South
Elba,Howard,Elba,NE,68835,Midwest
Hamptonville,Yadkin,Hamptonville,NC,27020,South
Hardin,Big Horn,Hardin,MT,59034,West
Wyaconda,Clark,Wyaconda,MO,63474,Midwest
Garretson,Minnehaha,Garretson,SD,57030,Midwest
Haddonfield,Camden,Haddonfield,NJ,8033,Northeast
Chester,Thayer,Chester,NE,68327,Midwest
Sumner,Lamar,Sumner,TX,75486,South
Palmyra,Lebanon,Palmyra,PA,17078,Northeast
Millington,Tuscola,Millington,MI,48746,Midwest
Avant,Osage,Avant,OK,74001,South
Ovalo,Taylor,Ovalo,TX,79541,South
Conklin,Ottawa,Conklin,MI,49403,Midwest
Pearcy,Garland,Pearcy,AR,71964,South
Avon,Norfolk,Avon,MA,2322,Northeast
New Berlin,Chenango,New Berlin,NY,13411,Northeast
Porter,Oxford,Porter,ME,4068,Northeast
Westover,Somerset,Westover,MD,21871,South
Fulton,Sonoma,Fulton,CA,95439,West
Gwynedd,Montgomery,Gwynedd,PA,19436,Northeast
Port Orange,Volusia,Port Orange,FL,32129,South
Young America,Carver,Young America,MN,55550,Midwest
Savannah,Chatham,Savannah,GA,31422,South
Roscoe,Nolan,Roscoe,TX,79545,South
Creston,Wirt,Creston,WV,26141,South
Francis,Pontotoc,Francis,OK,74844,South
Oceanside,Nassau,Oceanside,NY,11572,Northeast
Fort Sill,Comanche,Fort Sill,OK,73503,South
Hico,Fayette,Hico,WV,25854,South
Vernon,Lamar,Vernon,AL,35592,South
Raynesford,Judith Basin,Raynesford,MT,59469,West
Modesto,Stanislaus,Modesto,CA,95355,West
Fort Huachuca,Cochise,Fort Huachuca,AZ,85613,West
Meridian,Meridian,Meridian,ID,83646,West
Fort Bidwell,Modoc,Fort Bidwell,CA,96112,West
Little Rock,Pulaski,Little Rock,AR,72231,South
Collierville,Shelby,Collierville,TN,38027,South
East Durham,Greene,East Durham,NY,12423,Northeast
Conway,Faulkner,Conway,AR,72035,South
Hineston,Rapides,Hineston,LA,71438,South
Mechanicsville,St. Mary's,Mechanicsville,MD,20659,South
Atlanta,Fulton,Atlanta,GA,30318,South
Tacoma,Pierce,Tacoma,WA,98434,West
Flower Mound,Denton,Flower Mound,TX,75027,South
San Jose,Santa Clara,San Jose,CA,95156,West
San Quentin,Marin,San Quentin,CA,94974,West
Freeland,Island,Freeland,WA,98249,West
Duncans Mills,Sonoma,Duncans Mills,CA,95430,West
Saint Paul,Washington,Saint Paul,MN,55125,Midwest
Saint Joe,Searcy,Saint Joe,AR,72675,South
Enfield,Halifax,Enfield,NC,27823,South
Melrose Park,Cook,Melrose Park,IL,60160,Midwest
Millwood,Clarke,Millwood,VA,22646,South
Kansas City,Wyandotte,Kansas City,KS,66103,Midwest
Lake Zurich,Lake,Lake Zurich,IL,60047,Midwest
Crab Orchard,Cumberland,Crab Orchard,TN,37723,South
Bethera,Berkeley,Bethera,SC,29430,South
Bellingham,Whatcom,Bellingham,WA,98226,West
Astoria,Queens,Astoria,NY,11103,Northeast
South Otselic,Chenango,South Otselic,NY,13155,Northeast
Jersey City,Hudson,Jersey City,NJ,7303,Northeast
Star,Montgomery,Star,NC,27356,South
Groveland,Essex,Groveland,MA,1834,Northeast
Amarillo,Amarillo,Amarillo,TX,79161,South
Wilmot,Merrimack,Wilmot,NH,3287,Northeast
Monroe,Green,Monroe,WI,53566,Midwest
Cromwell,Middlesex,Cromwell,CT,6416,Northeast
Arlington,Arlington,Arlington,VA,22225,South
Winterville,Clarke,Winterville,GA,30683,South
Mohegan Lake,Westchester,Mohegan Lake,NY,10547,Northeast
Chandler,Lincoln,Chandler,OK,74834,South
Lima,Auglaize,Lima,OH,45806,Midwest
Dora,Ozark,Dora,MO,65637,Midwest
Washington,District of Columbia,Washington,DC,20013,South
Norwalk,Fairfield,Norwalk,CT,6853,Northeast
Norwalk,Fairfield,Norwalk,CT,6857,Northeast
Scranton,Lackawanna,Scranton,PA,18514,Northeast
Groveport,Groveport,Groveport,OH,43198,Midwest
Norwalk,Fairfield,Norwalk,CT,6853,Northeast
Stockton,Cedar,Stockton,MO,65785,Midwest
Newry,Oxford,Newry,ME,4261,Northeast
Jefferson City,Cole,Jefferson City,MO,65109,Midwest
Pardeesville,Luzerne,Pardeesville,PA,18243,Northeast
Augusta,Richmond,Augusta,GA,30910,South
Brookesmith,Brown,Brookesmith,TX,76827,South
Silver Creek,Lewis,Silver Creek,WA,98585,West
Lancaster,Coos,Lancaster,NH,3584,Northeast
Jeannette,Westmoreland,Jeannette,PA,15644,Northeast
Roanoke,Roanoke (city),Roanoke,VA,24016,South
Whitewater,Butler,Whitewater,KS,67154,Midwest
Sioux City,Woodbury,Sioux City,IA,51102,Midwest
Westchester,Cook,Westchester,IL,60154,Midwest
Avon Park,Highlands,Avon Park,FL,33825,South
Oakland,Fayette,Oakland,TN,38060,South
El Paso,El Paso,El Paso,TX,79934,South
Roanoke,Huntington,Roanoke,IN,46783,Midwest
Pikeville,Pike,Pikeville,KY,41501,South
El Paso,El Paso,El Paso,TX,88579,South
Americus,Sumter,Americus,GA,31719,South
Burnt Prairie,White,Burnt Prairie,IL,62820,Midwest
Lexington,Morrow,Lexington,OR,97839,West
Montmorenci,Aiken,Montmorenci,SC,29839,South
Franklin Grove,Lee,Franklin Grove,IL,61031,Midwest
Leighton,Colbert,Leighton,AL,35646,South
Princeton,Collin,Princeton,TX,75407,South
Placentia,Placentia,Placentia,CA,92670,West
Bogard,Carroll,Bogard,MO,64622,Midwest
Mountain Lakes,Morris,Mountain Lakes,NJ,7046,Northeast
Garcia,Costilla,Garcia,CO,81134,West
Gurley,Madison,Gurley,AL,35748,South
Buckman,Morrison,Buckman,MN,56317,Midwest
Hudson,Summit,Hudson,OH,44238,Midwest
Cleveland,Cuyahoga,Cleveland,OH,44124,Midwest
Colerain,Belmont,Colerain,OH,43916,Midwest
Loveland,Tillman,Loveland,OK,73553,South
Harsens Island,St. Clair,Harsens Island,MI,48028,Midwest
Cicero,Onondaga,Cicero,NY,13039,Northeast
Porters Falls,Wetzel,Porters Falls,WV,26162,South
Colorado Springs,Colorado Springs,Colorado Springs,CO,80938,West
Lancaster,Smith,Lancaster,TN,38569,South
Big Falls,Koochiching,Big Falls,MN,56627,Midwest
Chase Mills,St. Lawrence,Chase Mills,NY,13621,Northeast
Bethany,Caddo,Bethany,LA,71007,South
Joliet,Carbon,Joliet,MT,59041,West
San Diego,San Diego,San Diego,CA,92134,West
Billings,Yellowstone,Billings,MT,59103,West
Stone Lake,Sawyer,Stone Lake,WI,54876,Midwest
Farson,Sweetwater,Farson,WY,82932,West
Joppa,Cullman,Joppa,AL,35087,South
Morgan,Redwood,Morgan,MN,56266,Midwest
Hattieville,Conway,Hattieville,AR,72063,South
Dayton,Middlesex,Dayton,NJ,8810,Northeast
Reynolds Station,Hancock,Reynolds Station,KY,42368,South
Cleveland,Oswego,Cleveland,NY,13042,Northeast
Wilmington,Los Angeles,Wilmington,CA,90748,West
Depauw,Harrison,Depauw,IN,47115,Midwest
Northridge,Los Angeles,Northridge,CA,91327,West
Bellaire,Antrim,Bellaire,MI,49615,Midwest
Manteca,San Joaquin,Manteca,CA,95336,West
Inwood,Lyon,Inwood,IA,51240,Midwest
Washington,Washington,Washington,TX,77880,South
Knoxville,Knox,Knoxville,TN,37939,South
Nashua,Hillsborough,Nashua,NH,3060,Northeast
Pacific Grove,Monterey,Pacific Grove,CA,93950,West
Carthage,Leake,Carthage,MS,39051,South
Ringle,Marathon,Ringle,WI,54471,Midwest
Grawn,Grand Traverse,Grawn,MI,49637,Midwest
Summerfield,St. Clair,Summerfield,IL,62289,Midwest
Glenelg,Howard,Glenelg,MD,21737,South
Richfield Springs,Otsego,Richfield Springs,NY,13439,Northeast
Port Norris,Cumberland,Port Norris,NJ,8349,Northeast
Glendale,Maricopa,Glendale,AZ,85313,West
Centralia,Lewis,Centralia,WA,98531,West
Bethpage,Sumner,Bethpage,TN,37022,South
Randall,Morrison,Randall,MN,56475,Midwest
Brick,Ocean,Brick,NJ,8723,Northeast
Muldrow,Sequoyah,Muldrow,OK,74948,South
Fresno,Fresno,Fresno,CA,93773,West
Quantico,Prince William,Quantico,VA,22134,South
Hornitos,Mariposa,Hornitos,CA,95325,West
Fieldton,Lamb,Fieldton,TX,79326,South
Glenview Nas,Cook,Glenview Nas,IL,60026,Midwest
Malone,Jackson,Malone,FL,32445,South
Portsmouth,Scioto,Portsmouth,OH,45662,Midwest
Kansas City,Jackson,Kansas City,MO,64133,Midwest
Gaylord,Otsego,Gaylord,MI,49735,Midwest
Osage,Becker,Osage,MN,56570,Midwest
Alanreed,Gray,Alanreed,TX,79002,South
Monmouth Junction,Middlesex,Monmouth Junction,NJ,8852,Northeast
Empire,Stanislaus,Empire,CA,95319,West
Elephant Butte,Sierra,Elephant Butte,NM,87935,West
Young America,Cass,Young America,IN,46998,Midwest
Watertown,Litchfield,Watertown,CT,6795,Northeast
Baroda,Berrien,Baroda,MI,49101,Midwest
Castleberry,Conecuh,Castleberry,AL,36432,South
East Springfield,Erie,East Springfield,PA,16411,Northeast
Forest City,Winnebago,Forest City,IA,50436,Midwest
North Hollywood,Los Angeles,North Hollywood,CA,91612,West
Johnson City,Washington,Johnson City,TN,37605,South
Waukomis,Garfield,Waukomis,OK,73773,South
Denton,Denton,Denton,TX,76206,South
New Bedford,Bureau,New Bedford,IL,61346,Midwest
Smithton,Pettis,Smithton,MO,65350,Midwest
Grandville,Kent,Grandville,MI,49418,Midwest
Galena,Kent,Galena,MD,21635,South
Harper,Gillespie,Harper,TX,78631,South
Hyattsville,Prince George's,Hyattsville,MD,20784,South
San Francisco,San Francisco,San Francisco,CA,94133,West
Omaha,Douglas,Omaha,NE,68105,Midwest
Tobias,Saline,Tobias,NE,68453,Midwest
Evansville,Vanderburgh,Evansville,IN,47727,Midwest
Riverside,Riverside,Riverside,CA,92516,West
Garden City,Wayne,Garden City,MI,48135,Midwest
Brownsville,Cameron,Brownsville,TX,78522,South
Mc Donald,Bradley,Mc Donald,TN,37353,South
